"sentiment__document__score","sentiment__document__label","language","entities__emotion__anger","entities__emotion__joy","entities__emotion__sadness","entities__emotion__fear","entities__emotion__disgust","entities__count","entities__sentiment__score","entities__sentiment__label","entities__text","entities__relevance","entities__type","relations__score","relations__type","relations__arguments__text","relations__arguments__location__001","relations__arguments__location__002","relations__arguments__entities__text","relations__arguments__entities__type","relations__sentence","keywords__relevance","keywords__text","keywords__emotion__anger","keywords__emotion__joy","keywords__emotion__sadness","keywords__emotion__fear","keywords__emotion__disgust","keywords__sentiment__score","keywords__sentiment__label","usage__text_characters","usage__features","usage__text_units","categories__score","categories__label"
"","","","","","","","","","","","","","","0.781419","affectedBy","them","4423","4427","them","Person","did I want one with it imagine yeah I guess been bitten by any I m I think a red tailed hawk habit read Greek park it s were bitten by a clock yeah yeah I think he s rabbit he came out of the woods creek create the let me tell them though I have been here you kill them yeah Patty cake that sucker down a bit me and my wife well my wife different running down the road looking for somebody may get another call ntfc', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","tell","4418","4422","tell","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.518399","partOfMany","Patty","4471","4476","Patty","Person","did I want one with it imagine yeah I guess been bitten by any I m I think a red tailed hawk habit read Greek park it s were bitten by a clock yeah yeah I think he s rabbit he came out of the woods creek create the let me tell them though I have been here you kill them yeah Patty cake that sucker down a bit me and my wife well my wife different running down the road looking for somebody may get another call ntfc', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","them","4461","4465","them","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.652005","partOfMany","wife","4515","4519","wife","Person","did I want one with it imagine yeah I guess been bitten by any I m I think a red tailed hawk habit read Greek park it s were bitten by a clock yeah yeah I think he s rabbit he came out of the woods creek create the let me tell them though I have been here you kill them yeah Patty cake that sucker down a bit me and my wife well my wife different running down the road looking for somebody may get another call ntfc', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","them","4461","4465","them","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.674141","partOfMany","wife","4528","4532","wife","Person","did I want one with it imagine yeah I guess been bitten by any I m I think a red tailed hawk habit read Greek park it s were bitten by a clock yeah yeah I think he s rabbit he came out of the woods creek create the let me tell them though I have been here you kill them yeah Patty cake that sucker down a bit me and my wife well my wife different running down the road looking for somebody may get another call ntfc', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","them","4461","4465","them","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.734689","spouseOf","my","4512","4514","my","Person","did I want one with it imagine yeah I guess been bitten by any I m I think a red tailed hawk habit read Greek park it s were bitten by a clock yeah yeah I think he s rabbit he came out of the woods creek create the let me tell them though I have been here you kill them yeah Patty cake that sucker down a bit me and my wife well my wife different running down the road looking for somebody may get another call ntfc', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","wife","4515","4519","wife","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.719198","spouseOf","my","4525","4527","my","Person","did I want one with it imagine yeah I guess been bitten by any I m I think a red tailed hawk habit read Greek park it s were bitten by a clock yeah yeah I think he s rabbit he came out of the woods creek create the let me tell them though I have been here you kill them yeah Patty cake that sucker down a bit me and my wife well my wife different running down the road looking for somebody may get another call ntfc', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","wife","4528","4532","wife","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.494398","hasAttribute","I","4648","4649","I","Person","one location of networking thing I would put the club on like that how and although it will yeah at twenty eight you know what I thing stop on clear that betting on who they are old abroad I like that better okay down the line we hear no no crime okay but for now well okay we have we have the people trying to help you out there are you here but I you can lead the way', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","twenty eight","4715","4727","twenty eight","Age","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.988479","agentOf","you","5175","5178","you","Person","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","calling","5179","5186","calling","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.378813","locatedAt","I","5208","5209","I","Person","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","home","5240","5244","home","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.443868","ownerOf","her","5236","5239","her","Person","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","home","5240","5244","home","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.958396","agentOf","he","803","805","he","Person","I m not altogether happening HESITATION I have someone here that I need to HESITATION blow out third in my home there are right now hyperbaric Lippincott held but the clear but then the thing from one three year old yeah he reported that I m trying to get that now ma am okay what did that person do that you need to read it why bother for what for an audit throwing money already there but I don t know if they would pack make clear that Orlando I m sure department how they got here I was in the car with a driver complete fiction and lower that the night that they would bring it up because my home when I got home to call them does he feel your vehicle yeah what did he do that I', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","reported","806","814","reported","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.879884","residesIn","Laura ma","5302","5310","Laura ma","Person","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Chicago","5314","5321","Chicago","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.500672","timeOf","night","5381","5386","night","Time","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","write","5430","5435","write","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.577902","agentOf","you","5411","5414","you","Person","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","write","5430","5435","write","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.537569","locatedAt","Willis wouldn t","5467","5482","Willis wouldn t","Person","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","car","5527","5530","car","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.709504","locatedAt","car","5527","5530","car","Vehicle","it her nine one one reason I don t want to look it up what s your address ma am what Michael had to pick a call damn what it rather you calling from ma am stop screaming what address are you calling from security public I knew the world looking at her home regretted putting a hand recount ma am Whitaker road and Laura ma am Chicago would occur what are you here where I m not hungry late at night but what if you re kind you re battling to write call from your by Whitaker and Willis wouldn t care how well it would explain what kind of car there', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","there","5531","5536","there","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.427317","locatedAt","man","5554","5557","man","Person","right now one man in America any yes it is funny how something like twenty nine and cemex would foster and I m his ring of course it s coming down the long running a day are you going for the sponsors yeah but I m turning around so he says it wasn t that he was going on that you know it was like going towards us far appearances what worked for me or if there even a long ramble on southbound he s in the North Carolina your family one know what I mean what mark except that he can summers sitting sat on well here we get sightings in the northbound lane going yeah global what kind of car was it right from the start that', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","America","5561","5568","America","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.975549","agentOf","he","5772","5774","he","Person","right now one man in America any yes it is funny how something like twenty nine and cemex would foster and I m his ring of course it s coming down the long running a day are you going for the sponsors yeah but I m turning around so he says it wasn t that he was going on that you know it was like going towards us far appearances what worked for me or if there even a long ramble on southbound he s in the North Carolina your family one know what I mean what mark except that he can summers sitting sat on well here we get sightings in the northbound lane going yeah global what kind of car was it right from the start that', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","says","5775","5779","says","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.600055","locatedAt","he","5934","5936","he","Person","right now one man in America any yes it is funny how something like twenty nine and cemex would foster and I m his ring of course it s coming down the long running a day are you going for the sponsors yeah but I m turning around so he says it wasn t that he was going on that you know it was like going towards us far appearances what worked for me or if there even a long ramble on southbound he s in the North Carolina your family one know what I mean what mark except that he can summers sitting sat on well here we get sightings in the northbound lane going yeah global what kind of car was it right from the start that', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","North Carolina","5946","5960","North Carolina","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.310642","managerOf","your","5961","5965","your","Person","right now one man in America any yes it is funny how something like twenty nine and cemex would foster and I m his ring of course it s coming down the long running a day are you going for the sponsors yeah but I m turning around so he says it wasn t that he was going on that you know it was like going towards us far appearances what worked for me or if there even a long ramble on southbound he s in the North Carolina your family one know what I mean what mark except that he can summers sitting sat on well here we get sightings in the northbound lane going yeah global what kind of car was it right from the start that', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","family","5966","5972","family","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.914103","partOfMany","Hitler","6188","6194","Hitler","Person","it is what what what Hitler did can t hear you know we don t heartedness somebody you are yeah yeah here you could you get something out from afar where are you on the campaign product where where are you', 'there are no longer affiliated politically I the they found HESITATION bodies correct but wouldn t go anywhere part of him where are you in what makes you can do it off her gun I walked you know what well you re not bill Maher yeah we do but what comes out but it back where people could you could you could really want but my up though they could I could go what do the park with them we have a future her Likud call girl all', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","we","6219","6221","we","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.541295","locatedAt","I","1029","1030","I","Person","I m not altogether happening HESITATION I have someone here that I need to HESITATION blow out third in my home there are right now hyperbaric Lippincott held but the clear but then the thing from one three year old yeah he reported that I m trying to get that now ma am okay what did that person do that you need to read it why bother for what for an audit throwing money already there but I don t know if they would pack make clear that Orlando I m sure department how they got here I was in the car with a driver complete fiction and lower that the night that they would bring it up because my home when I got home to call them does he feel your vehicle yeah what did he do that I', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","car","1080","1083","car","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.673378","ownerOf","her","6544","6547","her","Person","it is what what what Hitler did can t hear you know we don t heartedness somebody you are yeah yeah here you could you get something out from afar where are you on the campaign product where where are you', 'there are no longer affiliated politically I the they found HESITATION bodies correct but wouldn t go anywhere part of him where are you in what makes you can do it off her gun I walked you know what well you re not bill Maher yeah we do but what comes out but it back where people could you could you could really want but my up though they could I could go what do the park with them we have a future her Likud call girl all', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","gun","6548","6551","gun","Weapon","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.3857","managerOf","her","6778","6781","her","Person","it is what what what Hitler did can t hear you know we don t heartedness somebody you are yeah yeah here you could you get something out from afar where are you on the campaign product where where are you', 'there are no longer affiliated politically I the they found HESITATION bodies correct but wouldn t go anywhere part of him where are you in what makes you can do it off her gun I walked you know what well you re not bill Maher yeah we do but what comes out but it back where people could you could you could really want but my up though they could I could go what do the park with them we have a future her Likud call girl all', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Likud","6782","6787","Likud","Organization","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.487545","memberOf","girl","6793","6797","girl","Person","it is what what what Hitler did can t hear you know we don t heartedness somebody you are yeah yeah here you could you get something out from afar where are you on the campaign product where where are you', 'there are no longer affiliated politically I the they found HESITATION bodies correct but wouldn t go anywhere part of him where are you in what makes you can do it off her gun I walked you know what well you re not bill Maher yeah we do but what comes out but it back where people could you could you could really want but my up though they could I could go what do the park with them we have a future her Likud call girl all', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Likud","6782","6787","Likud","Organization","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.508751","agentOf","we","6943","6945","we","Organization","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","calls","6912","6917","calls","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.542554","affectedBy","leader","6969","6975","leader","Person","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","calls","6912","6917","calls","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.755118","partOf","we","6943","6945","we","Organization","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Australia","6928","6937","Australia","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.545032","managerOf","leader","6969","6975","leader","Person","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","we","6943","6945","we","Organization","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.551867","agentOf","I","6980","6981","I","Person","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","speak","6993","6998","speak","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.424787","affectedBy","representative","7018","7032","representative","Person","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","speak","6993","6998","speak","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.604154","partOf","police","7158","7164","police","Organization","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","city","7153","7157","city","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.403831","locatedAt","they","1053","1057","they","Person","I m not altogether happening HESITATION I have someone here that I need to HESITATION blow out third in my home there are right now hyperbaric Lippincott held but the clear but then the thing from one three year old yeah he reported that I m trying to get that now ma am okay what did that person do that you need to read it why bother for what for an audit throwing money already there but I don t know if they would pack make clear that Orlando I m sure department how they got here I was in the car with a driver complete fiction and lower that the night that they would bring it up because my home when I got home to call them does he feel your vehicle yeah what did he do that I', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","car","1080","1083","car","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.586166","locatedAt","you","7380","7383","you","Person","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","suburban","7400","7408","suburban","Location","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.285544","employedBy","guys","7469","7473","guys","Person","yeah and you know what I mean there s a large cannon utility mergers he s this past week starting numerous calls from like Australia part we got a party to the new leader yes I m going to speak right now with the representative from are still services has already started coming are everything is recorded here you are you going laws fall from the city police is human want some locations and right off of suburban pitcher Chris on the Kelly at an area right by the hall HESITATION do you have a specific address for me or no it s right by the school if you can believe what you are getting hit suburban and and almost four suburban intricate sauntered upon sorry guys in the schools right here I can t think of the name of the school or just go right straight down a dead end","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","schools","7481","7488","schools","Organization","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.083376","ownerOf","parties","7741","7748","parties","Organization","road into the woods subtlety on the east side of HESITATION Chickasaw suburban HESITATION he actually saw and HESITATION of cheaper slow and what is your arms parties name that was anywhere I he s not', 'I HESITATION kind nine one one what is your emergency well you could do it again but what could he do yeah especially if it is possible you know usopen initially conscious breeding no you know there s a lot how diplomatic I m going to put I don t think I don t think it s immodest affordable okay he threatened just calm down okay where are you know well you know where you know we need someone here okay and man man where are you now exactly I don t think', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","arms","7736","7740","arms","Weapon","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.505991","partOfMany","man","8195","8198","man","Person","road into the woods subtlety on the east side of HESITATION Chickasaw suburban HESITATION he actually saw and HESITATION of cheaper slow and what is your arms parties name that was anywhere I he s not', 'I HESITATION kind nine one one what is your emergency well you could do it again but what could he do yeah especially if it is possible you know usopen initially conscious breeding no you know there s a lot how diplomatic I m going to put I don t think I don t think it s immodest affordable okay he threatened just calm down okay where are you know well you know where you know we need someone here okay and man man where are you now exactly I don t think', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","we","8165","8167","we","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.239234","relative","man","8195","8198","man","Person","road into the woods subtlety on the east side of HESITATION Chickasaw suburban HESITATION he actually saw and HESITATION of cheaper slow and what is your arms parties name that was anywhere I he s not', 'I HESITATION kind nine one one what is your emergency well you could do it again but what could he do yeah especially if it is possible you know usopen initially conscious breeding no you know there s a lot how diplomatic I m going to put I don t think I don t think it s immodest affordable okay he threatened just calm down okay where are you know well you know where you know we need someone here okay and man man where are you now exactly I don t think', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","man","8199","8202","man","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.71747","employedBy","I","8451","8452","I","Person","yeah it works quite well it but president of not only the interests of the emergency HESITATION of you know there there are all good wish that s all I need I need right now we are content with the Israeli I yeah but what I can give you the advice I need a paramedic who you really are you and how they work and I m in the middle I mean that will happen yeah yeah well what happened I don t know what happened my cousin lady yeah Sir but I need to know what to do right now what would you do if you didn middle of the road and I could not ask where you know who you are understanding that was crap',","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Israeli","8443","8450","Israeli","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.604902","partOfMany","John","9579","9583","John","Person","the case of the well the more the principle flight academy we haven t got body brought out in front of us gore on the graph theory but work that John eight door could be job and location putting it through them the cranky it looks great and apart from out there heat BR like that in his contract that he led the young boy looked like young man and he s done in the body that s right out like what a crock little grassy area right across the school you know on the strange world and I hated it are you sure that he d well he kicked in the Nick if he didn t move he appeared to be in the record or come out of it you know I mean I m not gonna touch him but I can t say he s definitely dead it I","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","them","9640","9644","them","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.585035","educatedAt","you","9882","9885","you","Person","the case of the well the more the principle flight academy we haven t got body brought out in front of us gore on the graph theory but work that John eight door could be job and location putting it through them the cranky it looks great and apart from out there heat BR like that in his contract that he led the young boy looked like young man and he s done in the body that s right out like what a crock little grassy area right across the school you know on the strange world and I hated it are you sure that he d well he kicked in the Nick if he didn t move he appeared to be in the record or come out of it you know I mean I m not gonna touch him but I can t say he s definitely dead it I","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","school","9875","9881","school","Organization","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.599869","agentOf","I","10089","10090","I","Person","the case of the well the more the principle flight academy we haven t got body brought out in front of us gore on the graph theory but work that John eight door could be job and location putting it through them the cranky it looks great and apart from out there heat BR like that in his contract that he led the young boy looked like young man and he s done in the body that s right out like what a crock little grassy area right across the school you know on the strange world and I hated it are you sure that he d well he kicked in the Nick if he didn t move he appeared to be in the record or come out of it you know I mean I m not gonna touch him but I can t say he s definitely dead it I","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","say","10097","10100","say","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.990818","agentOf","t","10132","10133","t","Person","didn t call the emergency number just good for about that kid then okay how old', 'and I don t want a part Michel Platini I think I m going crazy but what had really pretty clear that I m talking about what happened to you like yeah played like three pick your opponent holding the parachuted feeling what will it mean', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","call","10134","10138","call","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.799693","locatedAt","I","1067","1068","I","Person","I m not altogether happening HESITATION I have someone here that I need to HESITATION blow out third in my home there are right now hyperbaric Lippincott held but the clear but then the thing from one three year old yeah he reported that I m trying to get that now ma am okay what did that person do that you need to read it why bother for what for an audit throwing money already there but I don t know if they would pack make clear that Orlando I m sure department how they got here I was in the car with a driver complete fiction and lower that the night that they would bring it up because my home when I got home to call them does he feel your vehicle yeah what did he do that I', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","car","1080","1083","car","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.82304","agentOf","I","10311","10312","I","Person","didn t call the emergency number just good for about that kid then okay how old', 'and I don t want a part Michel Platini I think I m going crazy but what had really pretty clear that I m talking about what happened to you like yeah played like three pick your opponent holding the parachuted feeling what will it mean', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","talking","10315","10322","talking","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.79939","parentOf","my","10954","10956","my","Person","a good political level one question I can pay my daughter the pink well I I can t what Catrin the one twenty seven you know where to put her on the love boat reporter and rain could not from a boss who thought of a little while ago and the peace of mind altering their mobile facility ahead how did all and she can get him perfectly clear that even then they we threaten their plot Florida good in here with the and older capital of hard upon the club', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","daughter","10957","10965","daughter","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.643907","locatedAt","her","11045","11048","her","Person","a good political level one question I can pay my daughter the pink well I I can t what Catrin the one twenty seven you know where to put her on the love boat reporter and rain could not from a boss who thought of a little while ago and the peace of mind altering their mobile facility ahead how did all and she can get him perfectly clear that even then they we threaten their plot Florida good in here with the and older capital of hard upon the club', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","boat","11061","11065","boat","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.410472","locatedAt","reporter","11066","11074","reporter","Person","a good political level one question I can pay my daughter the pink well I I can t what Catrin the one twenty seven you know where to put her on the love boat reporter and rain could not from a boss who thought of a little while ago and the peace of mind altering their mobile facility ahead how did all and she can get him perfectly clear that even then they we threaten their plot Florida good in here with the and older capital of hard upon the club', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","boat","11061","11065","boat","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.445099","locatedAt","their","11171","11176","their","Person","a good political level one question I can pay my daughter the pink well I I can t what Catrin the one twenty seven you know where to put her on the love boat reporter and rain could not from a boss who thought of a little while ago and the peace of mind altering their mobile facility ahead how did all and she can get him perfectly clear that even then they we threaten their plot Florida good in here with the and older capital of hard upon the club', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","facility","11184","11192","facility","Facility","","","","","","","","","","","","","","",""
